31.10.2018,OX,1 rok,"1,770","1,810",-,-,"0,28%",
31.10.2018,OX,2 roky,"1,995","2,035",-,-,"0,50%",
31.10.2018,OX,3 roky,"2,200","2,240",-,-,"0,79%",
31.10.2018,OX,4 roky,"2,367","2,407",-,-,"1,14%",
31.10.2018,OX,5 let,"2,500","2,540",-,-,"1,20%",
31.10.2018,OX,6 let,"2,600","2,640",-,-,"1,26%",
31.10.2018,OX,7 let,"2,690","2,730",-,-,"1,50%",
31.10.2018,OX,8 let,"2,763","2,803",-,-,"1,27%",
31.10.2018,OX,9 let,"2,833","2,873",-,-,"1,15%",
31.10.2018,OX,10 let,"2,903","2,943",-,-,"1,12%",
31.10.2018,OX,12 let,"3,038","3,078",-,-,"0,91%",
31.10.2018,OX,15 let,"3,180","3,220",-,-,"1,43%",
31.10.2018,OX,20 let,"3,193","3,223",-,-,"0,41%",
28.09.2018,OX,1 rok,"1,767","1,798",-,-,"-0,14%",
28.09.2018,OX,2 roky,"1,970","2,000",-,-,"-0,50%",
28.09.2018,OX,3 roky,"2,163","2,192",-,-,"0,58%",
28.09.2018,OX,4 roky,"2,347","2,377",-,-,"0,30%",
28.09.2018,OX,5 let,"2,505","2,535",-,-,"-0,79%",
28.09.2018,OX,6 let,"2,625","2,655",-,-,"-0,75%",
28.09.2018,OX,7 let,"2,730","2,760",-,-,"-0,72%",
28.09.2018,OX,8 let,"2,825","2,855",-,-,"-0,77%",
28.09.2018,OX,9 let,"2,907","2,938",-,-,"-0,85%",
28.09.2018,OX,10 let,"2,980","3,020",-,-,"-0,83%",
28.09.2018,OX,12 let,"3,120","3,160",-,-,"-0,79%",
28.09.2018,OX,15 let,"3,250","3,290",-,-,"-0,76%",
28.09.2018,OX,20 let,"3,345","3,385",-,-,"-0,74%",
31.08.2018,OX,1 rok,"1,755","1,785",-,-,"0,43%",
31.08.2018,OX,2 roky,"1,902","1,933",-,-,"0,24%",
31.08.2018,OX,3 roky,"2,085","2,115",-,-,"0,24%",
31.08.2018,OX,4 roky,"2,262","2,293",-,-,"0,33%",
31.08.2018,OX,5 let,"2,413","2,442",-,-,"0,21%",
31.08.2018,OX,6 let,"2,525","2,555",-,-,"0,20%",
31.08.2018,OX,7 let,"2,627","2,658",-,-,"0,17%",
31.08.2018,OX,8 let,"2,717","2,748",-,-,"0,18%",
31.08.2018,OX,9 let,"2,802","2,833",-,-,"0,27%",
31.08.2018,OX,10 let,"2,873","2,913",-,-,"0,28%",
31.08.2018,OX,12 let,"3,013","3,053",-,-,"0,10%",
31.08.2018,OX,15 let,"3,143","3,183",-,-,"0,25%",
31.08.2018,OX,20 let,"3,237","3,277",-,-,"0,22%",
31.07.2018,OX,1 rok,"1,737","1,768",-,-,"-0,28%",
31.07.2018,OX,2 roky,"1,928","1,968",-,-,"-0,76%",
31.07.2018,OX,3 roky,"2,115","2,155",-,-,"-0,81%",
31.07.2018,OX,4 roky,"2,298","2,338",-,-,"-0,75%",
31.07.2018,OX,5 let,"2,455","2,495",-,-,"-0,80%",
31.07.2018,OX,6 let,"2,575","2,615",-,-,"-0,76%",
31.07.2018,OX,7 let,"2,670","2,710",-,-,"-0,92%",
31.07.2018,OX,8 let,"2,755","2,795",-,-,"-0,98%",
31.07.2018,OX,9 let,"2,840","2,880",-,-,"-0,97%",
31.07.2018,OX,10 let,"2,923","2,963",-,-,"-0,76%",
31.07.2018,OX,12 let,"3,063","3,103",-,-,"-0,88%",
31.07.2018,OX,15 let,"3,165","3,205",-,-,"-1,55%",
31.07.2018,OX,20 let,"3,178","3,218",-,-,"-2,37%",
29.06.2018,OX,1 rok,"1,750","1,780",-,-,"0,01%",
29.06.2018,OX,2 roky,"1,932","1,963",-,-,"0,41%",
29.06.2018,OX,3 roky,"2,100","2,140",-,-,"0,47%",
29.06.2018,OX,4 roky,"2,275","2,315",-,-,"0,66%",
29.06.2018,OX,5 let,"2,430","2,470",-,-,"0,82%",
29.06.2018,OX,6 let,"2,555","2,595",-,-,"0,60%",
29.06.2018,OX,7 let,"2,658","2,698",-,-,"0,47%",
29.06.2018,OX,8 let,"2,748","2,788",-,-,"0,27%",
29.06.2018,OX,9 let,"2,830","2,870",-,-,"0,53%",
29.06.2018,OX,10 let,"2,913","2,953",-,-,"0,60%",
29.06.2018,OX,12 let,"3,048","3,088",-,-,"0,46%",
29.06.2018,OX,15 let,"3,190","3,230",-,-,"0,36%",
29.06.2018,OX,20 let,"3,230","3,270",-,-,"-0,87%",
31.05.2018,OX,1 rok,"1,720","1,760",-,-,"0,02%",
31.05.2018,OX,2 roky,"1,890","1,920",-,-,"0,27%",
31.05.2018,OX,3 roky,"2,040","2,070",-,-,"0,12%",
31.05.2018,OX,4 roky,"2,220","2,250",-,-,"0,56%",
31.05.2018,OX,5 let,"2,370","2,400",-,-,"0,21%",
31.05.2018,OX,6 let,"2,500","2,540",-,-,"0,31%",
31.05.2018,OX,7 let,"2,620","2,650",-,-,"0,34%",
31.05.2018,OX,8 let,"2,710","2,750",-,-,"0,33%",
31.05.2018,OX,9 let,"2,800","2,830",-,-,"0,37%",
31.05.2018,OX,10 let,"2,875","2,915",-,-,"0,26%",
31.05.2018,OX,12 let,"3,020","3,050",-,-,"0,42%",
31.05.2018,OX,15 let,"3,125","3,225",-,-,"0,00%",
31.05.2018,OX,20 let,"3,230","3,260",-,-,"-0,45%",
30.04.2018,OX,1 rok,"1,700","1,740",-,-,"0,00%",
30.04.2018,OX,2 roky,"1,850","1,890",-,-,"0,97%",
30.04.2018,OX,3 roky,"2,020","2,060",-,-,"0,99%",
30.04.2018,OX,4 roky,"2,198","2,238",-,-,"0,80%",
30.04.2018,OX,5 let,"2,360","2,400",-,-,"1,49%",
30.04.2018,OX,6 let,"2,483","2,523",-,-,"1,11%",
30.04.2018,OX,7 let,"2,590","2,630",-,-,"1,16%",
30.04.2018,OX,8 let,"2,673","2,713",-,-,"1,03%",
30.04.2018,OX,9 let,"2,770","2,800",-,-,"1,27%",
30.04.2018,OX,10 let,"2,850","2,880",-,-,"1,42%",
30.04.2018,OX,12 let,"2,990","3,020",-,-,"1,18%",
30.04.2018,OX,15 let,"3,160","3,190",-,-,"2,09%",
30.04.2018,OX,20 let,"3,200","3,230",-,-,"1,74%",
30.03.2018,OX,1 rok,"1,675","1,775",-,-,"0,00%",
30.03.2018,OX,2 roky,"1,860","1,900",-,-,"-0,27%",
30.03.2018,OX,3 roky,"2,040","2,070",-,-,"-0,48%",
30.03.2018,OX,4 roky,"2,210","2,240",-,-,"-0,67%",
30.03.2018,OX,5 let,"2,360","2,390",-,-,"-0,42%",
30.03.2018,OX,6 let,"2,480","2,520",-,-,"-0,40%",
30.03.2018,OX,7 let,"2,590","2,620",-,-,"-0,19%",
30.03.2018,OX,8 let,"2,680","2,720",-,-,"-0,18%",
30.03.2018,OX,9 let,"2,770","2,800",-,-,"-0,36%",
30.03.2018,OX,10 let,"2,850","2,890",-,-,"-0,17%",
30.03.2018,OX,12 let,"2,990","3,030",-,-,"0,13%",
30.03.2018,OX,15 let,"3,160","3,200",-,-,"0,68%",
30.03.2018,OX,20 let,"3,200","3,240",-,-,"-0,72%",
28.02.2018,OX,1 rok,"1,742","1,782",-,-,"-0,29%",
28.02.2018,OX,2 roky,"1,952","2,002",-,-,"-0,75%",
28.02.2018,OX,3 roky,"2,177","2,227",-,-,"-0,81%",
28.02.2018,OX,4 roky,"2,367","2,417",-,-,"-0,83%",
28.02.2018,OX,5 let,"2,517","2,567",-,-,"-0,78%",
28.02.2018,OX,6 let,"2,662","2,692",-,-,"-0,58%",
28.02.2018,OX,7 let,"2,764","2,794",-,-,"-0,30%",
28.02.2018,OX,8 let,"2,852","2,882",-,-,"-0,28%",
28.02.2018,OX,9 let,"2,931","2,961",-,-,"-0,47%",
28.02.2018,OX,10 let,"2,980","3,030",-,-,"-0,72%",
28.02.2018,OX,12 let,"3,137","3,167",-,-,"-0,33%",
28.02.2018,OX,15 let,"3,297","3,327",-,-,"-0,17%",
28.02.2018,OX,20 let,"3,340","3,370",-,-,"-0,37%",
31.01.2018,OX,1 rok,"1,758","1,798",-,-,"0,16%",
31.01.2018,OX,2 roky,"2,010","2,060",-,-,"-0,25%",
31.01.2018,OX,3 roky,"2,250","2,300",-,-,"-0,22%",
31.01.2018,OX,4 roky,"2,472","2,522",-,-,"-0,32%",
31.01.2018,OX,5 let,"2,650","2,700",-,-,"-0,19%",
31.01.2018,OX,6 let,"2,800","2,830",-,-,"-0,71%",
31.01.2018,OX,7 let,"2,895","2,925",-,-,"-0,68%",
31.01.2018,OX,8 let,"2,980","3,010",-,-,"-0,25%",
31.01.2018,OX,9 let,"3,055","3,085",-,-,"0,00%",
31.01.2018,OX,10 let,"3,097","3,147",-,-,"-0,16%",
31.01.2018,OX,12 let,"3,255","3,285",-,-,"-0,98%",
31.01.2018,OX,15 let,"3,385","3,415",-,-,"-0,44%",
31.01.2018,OX,20 let,"3,490","3,520",-,-,"-0,64%",
29.12.2017,OX,1 rok,"1,790","1,810",-,-,"0,11%",
29.12.2017,OX,2 roky,"2,020","2,040",-,-,"-0,59%",
29.12.2017,OX,3 roky,"2,200","2,220",-,-,"-0,50%",
29.12.2017,OX,4 roky,"2,360","2,380",-,-,"0,30%",
29.12.2017,OX,5 let,"2,490","2,510",-,-,"0,60%",
29.12.2017,OX,6 let,"2,600","2,620",-,-,"0,08%",
29.12.2017,OX,7 let,"2,695","2,715",-,-,"0,11%",
29.12.2017,OX,8 let,"2,780","2,800",-,-,"0,07%",
29.12.2017,OX,9 let,"2,860","2,880",-,-,"0,24%",
29.12.2017,OX,10 let,"2,935","2,955",-,-,"0,34%",
29.12.2017,OX,12 let,"3,053","3,083",-,-,"0,00%",
29.12.2017,OX,15 let,"3,203","3,233",-,-,"0,00%",
29.12.2017,OX,20 let,"3,245","3,275",-,-,"0,00%",
30.11.2017,OX,1 rok,"1,811","1,841",-,-,"0,49%",
30.11.2017,OX,2 roky,"2,073","2,103",-,-,"0,87%",
30.11.2017,OX,3 roky,"2,261","2,291",-,-,"1,49%",
30.11.2017,OX,4 roky,"2,423","2,453",-,-,"1,69%",
30.11.2017,OX,5 let,"2,545","2,575",-,-,"0,79%",
30.11.2017,OX,6 let,"2,673","2,703",-,-,"1,43%",
30.11.2017,OX,7 let,"2,774","2,804",-,-,"1,42%",
30.11.2017,OX,8 let,"2,860","2,890",-,-,"1,41%",
30.11.2017,OX,9 let,"2,938","2,968",-,-,"1,30%",
30.11.2017,OX,10 let,"3,012","3,042",-,-,"1,41%",
30.11.2017,OX,12 let,"3,140","3,170",-,-,"1,28%",
30.11.2017,OX,15 let,"3,297","3,327",-,-,"2,06%",
30.11.2017,OX,20 let,"3,331","3,361",-,-,"-0,12%",
31.10.2017,OX,1 rok,"1,797","1,837",-,-,"0,28%",
31.10.2017,OX,2 roky,"2,012","2,062",-,-,"0,74%",
31.10.2017,OX,3 roky,"2,190","2,240",-,-,"0,68%",
31.10.2017,OX,4 roky,"2,350","2,400",-,-,"0,63%",
31.10.2017,OX,5 let,"2,495","2,545",-,-,"0,60%",
31.10.2017,OX,6 let,"2,640","2,680",-,-,"0,82%",
31.10.2017,OX,7 let,"2,745","2,785",-,-,"0,88%",
31.10.2017,OX,8 let,"2,835","2,875",-,-,"0,72%",
31.10.2017,OX,9 let,"2,918","2,958",-,-,"0,61%",
31.10.2017,OX,10 let,"2,970","3,020",-,-,"0,33%",
31.10.2017,OX,12 let,"3,115","3,155",-,-,"-0,11%",
31.10.2017,OX,15 let,"3,330","3,360",-,-,"1,33%",
31.10.2017,OX,20 let,"3,354","3,454",-,-,"0,52%",
29.09.2017,OX,1 rok,"1,780","1,820",-,-,"0,56%",
29.09.2017,OX,2 roky,"1,960","2,010",-,-,"3,12%",
29.09.2017,OX,3 roky,"2,110","2,160",-,-,"0,00%",
29.09.2017,OX,4 roky,"2,270","2,320",-,-,"1,32%",
29.09.2017,OX,5 let,"2,410","2,460",-,-,"1,25%",
29.09.2017,OX,6 let,"2,545","2,585",-,-,"0,79%",
29.09.2017,OX,7 let,"2,648","2,688",-,-,"0,85%",
29.09.2017,OX,8 let,"2,740","2,780",-,-,"0,91%",
29.09.2017,OX,9 let,"2,825","2,865",-,-,"0,85%",
29.09.2017,OX,10 let,"2,877","2,927",-,-,"1,04%",
29.09.2017,OX,12 let,"3,045","3,085",-,-,"0,87%",
29.09.2017,OX,15 let,"3,205","3,245",-,-,"0,75%",
29.09.2017,OX,20 let,"3,255","3,295",-,-,"-0,41%",
31.08.2017,OX,1 rok,"1,740","1,780",-,-,"-0,62%",
31.08.2017,OX,2 roky,"1,880","1,930",-,-,"-0,72%",
31.08.2017,OX,3 roky,"2,007","2,057",-,-,"-0,25%",
31.08.2017,OX,4 roky,"2,135","2,185",-,-,"-0,33%",
31.08.2017,OX,5 let,"2,250","2,300",-,-,"-0,65%",
31.08.2017,OX,6 let,"2,385","2,425",-,-,"-0,08%",
31.08.2017,OX,7 let,"2,483","2,523",-,-,"-0,02%",
31.08.2017,OX,8 let,"2,570","2,610",-,-,"0,04%",
31.08.2017,OX,9 let,"2,653","2,693",-,-,"-0,09%",
31.08.2017,OX,10 let,"2,700","2,750",-,-,"-0,55%",
31.08.2017,OX,12 let,"2,878","2,918",-,-,"0,02%",
31.08.2017,OX,15 let,"3,012","3,082",-,-,"-0,28%",
31.08.2017,OX,20 let,"3,100","3,170",-,-,"0,86%",
31.07.2017,OX,1 rok,"1,770","1,810",-,-,"1,02%",
31.07.2017,OX,2 roky,"1,940","1,990",-,-,"0,41%",
31.07.2017,OX,3 roky,"2,112","2,142",-,-,"1,77%",
31.07.2017,OX,4 roky,"2,250","2,300",-,-,"1,34%",
31.07.2017,OX,5 let,"2,395","2,445",-,-,"1,47%",
31.07.2017,OX,6 let,"2,538","2,568",-,-,"1,31%",
31.07.2017,OX,7 let,"2,643","2,673",-,-,"1,45%",
31.07.2017,OX,8 let,"2,737","2,767",-,-,"1,55%",
31.07.2017,OX,9 let,"2,823","2,853",-,-,"1,63%",
31.07.2017,OX,10 let,"2,872","2,922",-,-,"1,47%",
31.07.2017,OX,12 let,"3,043","3,073",-,-,"2,02%",
31.07.2017,OX,15 let,"3,198","3,228",-,-,"1,05%",
31.07.2017,OX,20 let,"3,229","3,259",-,-,"-0,63%",
30.06.2017,OX,1 rok,"1,750","1,790",-,-,"-0,28%",
30.06.2017,OX,2 roky,"1,895","1,945",-,-,"-0,77%",
30.06.2017,OX,3 roky,"2,027","2,077",-,-,"-0,24%",
30.06.2017,OX,4 roky,"2,185","2,235",-,-,"0,00%",
30.06.2017,OX,5 let,"2,325","2,375",-,-,"0,00%",
30.06.2017,OX,6 let,"2,447","2,497",-,-,"-0,12%",
30.06.2017,OX,7 let,"2,540","2,570",-,-,"0,20%",
30.06.2017,OX,8 let,"2,630","2,660",-,-,"0,19%",
30.06.2017,OX,9 let,"2,700","2,730",-,-,"-0,37%",
30.06.2017,OX,10 let,"2,765","2,815",-,-,"0,00%",
30.06.2017,OX,12 let,"2,945","2,985",-,-,"0,17%",
30.06.2017,OX,15 let,"3,095","3,135",-,-,"-0,19%",
30.06.2017,OX,20 let,"3,145","3,185",-,-,"-0,78%",
31.05.2017,OX,1 rok,"1,745","1,775",-,-,"-0,28%",
31.05.2017,OX,2 roky,"1,845","1,895",-,-,"-1,06%",
31.05.2017,OX,3 roky,"1,945","1,995",-,-,"-1,60%",
31.05.2017,OX,4 roky,"2,095","2,145",-,-,"-1,85%",
31.05.2017,OX,5 let,"2,222","2,272",-,-,"-2,09%",
31.05.2017,OX,6 let,"2,353","2,383",-,-,"-2,49%",
31.05.2017,OX,7 let,"2,445","2,475",-,-,"-2,19%",
31.05.2017,OX,8 let,"2,540","2,570",-,-,"-1,92%",
31.05.2017,OX,9 let,"2,620","2,650",-,-,"-1,94%",
31.05.2017,OX,10 let,"2,677","2,727",-,-,"-1,92%",
31.05.2017,OX,12 let,"2,843","2,883",-,-,"-1,67%",
31.05.2017,OX,15 let,"2,993","3,033",-,-,"-2,06%",
31.05.2017,OX,20 let,"3,043","3,083",-,-,"-3,27%",
28.04.2017,OX,1 rok,"1,755","1,795",-,-,"0,29%",
28.04.2017,OX,2 roky,"1,945","1,995",-,-,"0,38%",
28.04.2017,OX,3 roky,"2,111","2,161",-,-,"0,83%",
28.04.2017,OX,4 roky,"2,276","2,326",-,-,"1,21%",
28.04.2017,OX,5 let,"2,410","2,460",-,-,"1,42%",
28.04.2017,OX,6 let,"2,490","2,560",-,-,"1,20%",
28.04.2017,OX,7 let,"2,585","2,655",-,-,"1,16%",
28.04.2017,OX,8 let,"2,670","2,740",-,-,"1,12%",
28.04.2017,OX,9 let,"2,746","2,816",-,-,"1,04%",
28.04.2017,OX,10 let,"2,848","2,898",-,-,"0,93%",
28.04.2017,OX,12 let,"2,985","3,025",-,-,"0,93%",
28.04.2017,OX,15 let,"3,135","3,175",-,-,"0,56%",
28.04.2017,OX,20 let,"3,185","3,225",-,-,"-0,54%",
31.03.2017,OX,1 rok,"1,723","1,793",-,-,"-0,23%",
31.03.2017,OX,2 roky,"1,885","1,925",-,-,"-1,68%",
31.03.2017,OX,3 roky,"2,035","2,075",-,-,"-1,56%",
31.03.2017,OX,4 roky,"2,200","2,230",-,-,"-1,45%",
31.03.2017,OX,5 let,"2,350","2,380",-,-,"-0,84%",
31.03.2017,OX,6 let,"2,480","2,510",-,-,"0,00%",
31.03.2017,OX,7 let,"2,570","2,600",-,-,"-0,39%",
31.03.2017,OX,8 let,"2,629","2,699",-,-,"-0,43%",
31.03.2017,OX,9 let,"2,707","2,777",-,-,"-0,64%",
31.03.2017,OX,10 let,"2,820","2,850",-,-,"0,09%",
31.03.2017,OX,12 let,"2,953","2,993",-,-,"-0,50%",
31.03.2017,OX,15 let,"3,108","3,148",-,-,"-0,48%",
31.03.2017,OX,20 let,"3,180","3,220",-,-,"0,87%",
28.02.2017,OX,1 rok,"1,765","1,795",-,-,"0,00%",
28.02.2017,OX,2 roky,"1,980","2,010",-,-,"0,50%",
28.02.2017,OX,3 roky,"2,172","2,202",-,-,"-0,25%",
28.02.2017,OX,4 roky,"2,348","2,378",-,-,"0,77%",
28.02.2017,OX,5 let,"2,490","2,520",-,-,"0,40%",
28.02.2017,OX,6 let,"2,611","2,641",-,-,"0,42%",
28.02.2017,OX,7 let,"2,708","2,738",-,-,"0,67%",
28.02.2017,OX,8 let,"2,792","2,822",-,-,"0,57%",
28.02.2017,OX,9 let,"2,873","2,903",-,-,"0,45%",
28.02.2017,OX,10 let,"2,958","3,008",-,-,"0,47%",
28.02.2017,OX,12 let,"3,103","3,133",-,-,"0,51%",
28.02.2017,OX,15 let,"3,265","3,295",-,-,"0,93%",
28.02.2017,OX,20 let,"3,320","3,350",-,-,"0,38%",
31.01.2017,OX,1 rok,"1,770","1,810",-,-,"0,27%",
31.01.2017,OX,2 roky,"2,027","2,057",-,-,"0,84%",
31.01.2017,OX,3 roky,"2,238","2,288",-,-,"1,23%",
31.01.2017,OX,4 roky,"2,418","2,458",-,-,"0,27%",
31.01.2017,OX,5 let,"2,578","2,618",-,-,"0,68%",
31.01.2017,OX,6 let,"2,708","2,748",-,-,"0,50%",
31.01.2017,OX,7 let,"2,815","2,855",-,-,"0,43%",
31.01.2017,OX,8 let,"2,910","2,950",-,-,"0,34%",
31.01.2017,OX,9 let,"2,998","3,038",-,-,"0,35%",
31.01.2017,OX,10 let,"3,080","3,120",-,-,"0,32%",
31.01.2017,OX,12 let,"3,218","3,258",-,-,"0,12%",
31.01.2017,OX,15 let,"3,385","3,415",-,-,"0,15%",
31.01.2017,OX,20 let,"3,425","3,455",-,-,"0,20%",
30.12.2016,OX,1 rok,"1,740","1,780",-,-,"-0,28%",
30.12.2016,OX,2 roky,"1,910","1,940",-,-,"0,79%",
30.12.2016,OX,3 roky,"2,030","2,080",-,-,"0,99%",
30.12.2016,OX,4 roky,"2,175","2,225",-,-,"1,15%",
30.12.2016,OX,5 let,"2,325","2,365",-,-,"1,08%",
30.12.2016,OX,6 let,"2,455","2,495",-,-,"1,23%",
30.12.2016,OX,7 let,"2,573","2,613",-,-,"1,23%",
30.12.2016,OX,8 let,"2,673","2,713",-,-,"1,03%",
30.12.2016,OX,9 let,"2,765","2,805",-,-,"1,20%",
30.12.2016,OX,10 let,"2,855","2,895",-,-,"1,34%",
30.12.2016,OX,12 let,"3,015","3,055",-,-,"1,37%",
30.12.2016,OX,15 let,"3,165","3,205",-,-,"0,98%",
30.12.2016,OX,20 let,"3,195","3,235",-,-,"0,16%",
30.11.2016,OX,1 rok,"1,750","1,780",-,-,"0,56%",
30.11.2016,OX,2 roky,"1,908","1,958",-,-,"0,39%",
30.11.2016,OX,3 roky,"2,020","2,070",-,-,"0,49%",
30.11.2016,OX,4 roky,"2,160","2,210",-,-,"0,46%",
30.11.2016,OX,5 let,"2,325","2,355",-,-,"0,56%",
30.11.2016,OX,6 let,"2,453","2,483",-,-,"0,41%",
30.11.2016,OX,7 let,"2,565","2,595",-,-,"0,29%",
30.11.2016,OX,8 let,"2,660","2,690",-,-,"0,38%",
30.11.2016,OX,9 let,"2,750","2,780",-,-,"0,45%",
30.11.2016,OX,10 let,"2,840","2,870",-,-,"0,53%",
30.11.2016,OX,12 let,"2,990","3,020",-,-,"0,50%",
30.11.2016,OX,15 let,"3,150","3,180",-,-,"0,48%",
30.11.2016,OX,20 let,"3,180","3,210",-,-,"0,47%",
31.10.2016,OX,1 rok,"1,687","1,757",-,-,"-0,17%",
31.10.2016,OX,2 roky,"1,799","1,869",-,-,"-0,49%",
31.10.2016,OX,3 roky,"1,880","1,920",-,-,"-0,26%",
31.10.2016,OX,4 roky,"1,990","2,020",-,-,"-0,50%",
31.10.2016,OX,5 let,"2,100","2,140",-,-,"-0,47%",
31.10.2016,OX,6 let,"2,200","2,240",-,-,"-0,67%",
31.10.2016,OX,7 let,"2,300","2,340",-,-,"-0,34%",
31.10.2016,OX,8 let,"2,380","2,420",-,-,"-0,46%",
31.10.2016,OX,9 let,"2,450","2,490",-,-,"-0,60%",
31.10.2016,OX,10 let,"2,520","2,560",-,-,"-0,39%",
31.10.2016,OX,12 let,"2,650","2,690",-,-,"-0,41%",
31.10.2016,OX,15 let,"2,810","2,850",-,-,"-0,21%",
31.10.2016,OX,20 let,"2,840","2,880",-,-,"-0,83%",
30.09.2016,OX,1 rok,"1,645","1,685",-,-,"-1,19%",
30.09.2016,OX,2 roky,"1,710","1,750",-,-,"-0,92%",
30.09.2016,OX,3 roky,"1,734","1,804",-,-,"-0,48%",
30.09.2016,OX,4 roky,"1,816","1,886",-,-,"-0,59%",
30.09.2016,OX,5 let,"1,906","1,976",-,-,"-0,46%",
30.09.2016,OX,6 let,"1,986","2,056",-,-,"-0,44%",
30.09.2016,OX,7 let,"2,059","2,129",-,-,"-0,19%",
30.09.2016,OX,8 let,"2,125","2,195",-,-,"-0,34%",
30.09.2016,OX,9 let,"2,185","2,255",-,-,"-0,22%",
30.09.2016,OX,10 let,"2,244","2,314",-,-,"-0,07%",
30.09.2016,OX,12 let,"2,371","2,441",-,-,"-0,21%",
30.09.2016,OX,15 let,"2,527","2,597",-,-,"-0,19%",
30.09.2016,OX,20 let,"2,606","2,676",-,-,"-0,19%",
31.08.2016,OX,1 rok,"1,600","1,640",-,-,"0,75%",
31.08.2016,OX,2 roky,"1,630","1,660",-,-,"1,23%",
31.08.2016,OX,3 roky,"1,625","1,675",-,-,"0,43%",
31.08.2016,OX,4 roky,"1,690","1,740",-,-,"0,36%",
31.08.2016,OX,5 let,"1,770","1,820",-,-,"0,28%",
31.08.2016,OX,6 let,"1,861","1,891",-,-,"0,37%",
31.08.2016,OX,7 let,"1,940","1,970",-,-,"0,57%",
31.08.2016,OX,8 let,"2,010","2,040",-,-,"0,50%",
31.08.2016,OX,9 let,"2,076","2,106",-,-,"0,38%",
31.08.2016,OX,10 let,"2,140","2,170",-,-,"0,33%",
31.08.2016,OX,12 let,"2,268","2,298",-,-,"0,35%",
31.08.2016,OX,15 let,"2,420","2,450",-,-,"0,29%",
31.08.2016,OX,20 let,"2,475","2,505",-,-,"0,28%",
29.07.2016,OX,1 rok,"1,655","1,685",-,-,"0,00%",
29.07.2016,OX,2 roky,"1,695","1,725",-,-,"-0,58%",
29.07.2016,OX,3 roky,"1,725","1,755",-,-,"-0,71%",
29.07.2016,OX,4 roky,"1,790","1,820",-,-,"-0,82%",
29.07.2016,OX,5 let,"1,870","1,900",-,-,"-1,05%",
29.07.2016,OX,6 let,"1,945","1,975",-,-,"-1,01%",
29.07.2016,OX,7 let,"2,013","2,043",-,-,"-0,98%",
29.07.2016,OX,8 let,"2,080","2,110",-,-,"-0,95%",
29.07.2016,OX,9 let,"2,145","2,175",-,-,"-0,80%",
29.07.2016,OX,10 let,"2,205","2,235",-,-,"-0,78%",
29.07.2016,OX,12 let,"2,343","2,373",-,-,"-0,74%",
29.07.2016,OX,15 let,"2,500","2,530",-,-,"-0,69%",
29.07.2016,OX,20 let,"2,530","2,560",-,-,"-0,68%",
30.06.2016,OX,1 rok,"1,580","1,620",-,-,"-1,23%",
30.06.2016,OX,2 roky,"1,573","1,623",-,-,"-0,78%",
30.06.2016,OX,3 roky,"1,597","1,647",-,-,"-1,10%",
30.06.2016,OX,4 roky,"1,680","1,730",-,-,"-1,72%",
30.06.2016,OX,5 let,"1,785","1,815",-,-,"-1,91%",
30.06.2016,OX,6 let,"1,880","1,910",-,-,"-1,81%",
30.06.2016,OX,7 let,"1,960","1,990",-,-,"-1,99%",
30.06.2016,OX,8 let,"2,030","2,060",-,-,"-2,15%",
30.06.2016,OX,9 let,"2,098","2,128",-,-,"-2,20%",
